Year,Destination,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1990,Egypt,11.53948005,10.70359454,10.12964285,10.3420683,12.24814056,8.802703387,6.491353306,6.237478988,5.455707279,4.74186566,3.930734336,2.70971976,2.630276096,2.016026896,0.806525894,1.21468211,100
1990,Libya,7.139528524,6.232018815,6.86342504,9.504129519,12.83815566,14.18454302,12.45681781,9.766012142,7.04282667,4.863096866,3.176502762,2.285182957,1.906689274,0.747798501,0.556582618,0.436689821,100
1990,Morocco,7.248383277,6.568904272,6.831223244,7.242918299,7.528918845,7.774842882,7.93879224,7.838600965,7.443300847,6.802076692,5.867565352,4.687129975,3.85098825,3.847344931,4.189816923,4.339193005,100
1990,Sudan,12.87030543,15.17118874,10.1748811,9.886049999,8.333262052,6.863160206,5.513594735,5.226902065,4.728290622,3.647169854,4.206655376,4.743259657,5.138941162,1.349280346,1.034930601,1.112128055,100
1990,Tunisia,5.154802022,5.465459141,5.670808762,6.597514743,9.293386689,11.55486521,11.7022957,10.39121735,8.645745577,6.792333614,5.541807077,4.235994103,3.246103623,2.092986521,1.474304971,2.140374895,100
1990,Western Sahara,4.724702381,4.836309524,4.724702381,4.6875,8.96577381,14.17410714,14.84375,12.23958333,9.449404762,6.436011905,4.947916667,3.53422619,2.566964286,1.525297619,0.855654762,1.488095238,100
1990,Southern Africa,3.109542869,3.957743657,4.698500889,6.767292056,11.21664743,12.95053934,11.56375619,10.54641799,8.717004738,7.118997328,5.454196798,4.114958858,3.679941739,2.520255193,1.503707018,2.080497918,100
1990,Botswana,9.545619775,8.920392585,7.491821156,5.819701927,6.993820429,10.45074518,13.13340603,11.79207561,9.167575427,6.255906943,4.183933115,2.511813886,1.752090149,0.781533988,0.501635769,0.697928026,100
1990,Lesotho,9.27184466,8.07038835,7.184466019,7.087378641,9.065533981,11.0315534,11.88106796,9.987864078,7.876213592,6.104368932,4.587378641,3.288834951,1.638349515,0.898058252,0.764563107,1.262135922,100
1990,Namibia,5.978067158,7.786739168,9.01351945,11.10153265,10.28340282,8.129077179,7.150968576,6.47458161,5.79322121,5.050521796,4.234049784,3.759086878,3.569267496,3.594134664,3.930670336,4.151159224,100
1990,South Africa,2.508413646,3.329286535,3.9692134,6.081796882,11.42271173,13.66623621,12.07458138,11.05351655,9.11328716,7.444734565,5.68313138,4.231782748,3.804592042,2.494408802,1.246259289,1.876047678,100
1990,Swaziland,4.853991815,5.332593466,7.901782618,10.90656863,11.30887147,10.63744191,10.06589443,8.761878338,7.136019976,5.76680308,4.383713671,3.530554207,2.821668863,1.989318166,2.06561698,2.537282375,100
1990,Western Africa,9.194379245,8.883340421,8.60773385,10.41661307,12.891905,13.19938718,10.66752444,7.96449527,5.75297679,4.061534015,2.979530491,1.972842877,1.413196681,0.797784947,0.558863287,0.629325156,100
1990,Benin,12.50984097,10.31464861,7.799296699,9.686138666,13.43226788,14.08964468,10.1125807,7.570986196,5.091061775,3.078255393,2.246365402,1.098252244,1.136303994,0.568151997,0.535348764,0.730856033,100
1990,Burkina Faso,8.308427974,22.15342464,20.15117672,15.38965329,9.844504758,7.192763194,5.060673746,3.619547156,2.418370003,1.585553843,1.309569092,0.882865208,0.801642753,0.457591297,0.381516744,0.442719579,100
1990,Cabo Verde,4.512372635,8.979957452,13.16761841,17.97111186,15.05990371,13.34676968,11.85757474,6.348673161,2.55290561,1.276452805,1.052513716,0.895756354,1.08610458,0.604635539,0.604635539,0.68301422,100
1990,Côte d'Ivoire,3.34893907,3.957441701,4.429797856,9.599895619,16.36747107,17.59823962,14.16897798,10.61210311,7.334733152,5.060486912,3.278691232,2.016157003,1.296722245,0.639497563,0.238875682,0.051970188,100
1990,Gambia,10.08525012,8.761206539,7.338113661,11.03595405,13.19302761,14.16912879,10.85901984,6.44074397,4.973629183,3.926415685,3.220371985,1.881936625,1.50521067,1.071764178,0.612073855,0.926153247,100
1990,Ghana,14.72359889,15.50794354,13.22891581,11.36662805,8.005410947,6.992374933,5.790683708,4.851047309,4.448865946,3.518935281,2.869257693,2.087339476,2.140721015,1.64451535,1.483764126,1.339997938,100
1990,Guinea,10.67759111,11.7699525,13.79809277,11.74170819,10.00146177,8.64647776,7.257798777,5.954100505,4.973477594,4.065695293,3.48297041,3.209694243,1.848268549,1.000195728,0.730140404,0.842374406,100
1990,Guinea-Bissau,13.90551796,12.5715773,11.90786049,11.56298803,10.15096304,9.493753254,7.704320666,5.960437272,3.878188444,3.24049974,2.628839146,1.795939615,2.082248829,1.45757418,0.72878709,0.930504945,100
1990,Liberia,12.42365528,11.68969294,11.19687461,12.01192031,12.08984457,10.65772293,8.638010193,6.511941367,4.615433217,3.159091866,2.147129439,1.457394381,0.974053325,0.781348722,0.803462365,0.842424498,100
