Year,Destination,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1990,Libya,4.685484967,4.023369742,3.805411463,5.968101456,10.12578953,14.23650739,15.09680397,13.33171272,10.25639969,7.225996778,4.617913781,3.020102428,2.129316419,0.709909479,0.440036752,0.327143428,100
1990,Morocco,7.583379272,6.983875413,7.411108049,7.910694598,8.031284454,8.055402426,8.138092613,8.055402426,7.624724366,6.828831312,5.667723264,4.306780595,3.359288864,3.214581036,3.390297685,3.438533627,100
1990,Sudan,13.2057698,15.43557084,10.18402177,9.757533548,8.145494231,6.664991348,5.359104518,5.113694293,4.661645498,3.615815964,4.184897722,4.747517537,5.310998945,1.473035749,1.052435075,1.087473165,100
1990,Tunisia,5.227513228,5.523809524,5.73015873,6.835978836,9.814814815,12.03174603,11.84656085,10.32804233,8.513227513,6.592592593,5.322751323,4.037037037,2.984126984,1.920634921,1.35978836,1.931216931,100
1990,Western Sahara,4.505119454,4.641638225,4.368600683,4.368600683,8.395904437,13.85665529,14.88054608,12.69624573,10.03412969,6.962457338,5.392491468,3.822525597,2.730375427,1.56996587,0.819112628,0.955631399,100
1990,Southern Africa,2.415866828,3.11071841,3.911528019,6.177555212,11.44204001,14.36141558,12.83531078,11.47462418,9.358079865,7.496144008,5.572488491,3.823051282,3.154600017,2.012726855,1.198717087,1.655133375,100
1990,Botswana,7.722402793,7.433489828,6.338028169,5.308775731,6.837606838,10.34669556,13.53075719,13.06729264,10.73191284,7.186710004,4.791140002,2.865053569,1.938124473,0.758396533,0.463464548,0.680149272,100
1990,Lesotho,8.823529412,7.711903659,6.831866605,6.507642427,8.221398796,10.676239,12.48263085,11.00046318,8.707735063,6.646595646,4.955998147,3.520148217,1.690597499,0.856878184,0.671607226,0.694766095,100
1990,Namibia,5.639392608,7.636318002,9.782267679,12.12900797,10.51170233,7.986132898,7.162577649,6.519420217,5.920185731,5.197025789,4.30288009,3.716195018,3.367948798,3.218924515,3.386772918,3.523247788,100
1990,South Africa,1.846277399,2.464073438,3.09093216,5.388112829,11.64373343,15.24106036,13.47230375,12.02311123,9.753676312,7.808685395,5.777250438,3.878967189,3.196895822,1.948615989,0.984904361,1.481399892,100
1990,Swaziland,4.652236356,5.254924087,8.050369307,11.30231842,11.57160443,10.72271235,10.13541239,8.860791957,7.188654083,5.731945014,4.282929832,3.410956094,2.708247846,1.882437423,1.92603611,2.318424292,100
1990,Western Africa,8.372726441,8.074900756,7.767043049,9.18644891,11.77546326,13.10324331,11.34003166,8.979204034,6.777969176,4.916192897,3.640746566,2.393013699,1.606837493,0.877634817,0.575879923,0.603384387,100
1990,Benin,11.86271575,9.321061558,6.83178689,8.69749576,13.08739898,14.25221989,10.98722937,8.398184176,5.87149556,3.641624264,2.653896039,1.354384915,1.254614387,0.568692008,0.561209219,0.65599122,100
1990,Burkina Faso,8.632236231,23.29416812,21.43461474,15.88336233,9.482470984,6.400295527,4.382849925,3.11852046,2.066898639,1.388259968,1.170189947,0.840701637,0.733454086,0.446268977,0.346767082,0.378941348,100
1990,Cabo Verde,4.651162791,9.212011741,13.43418379,18.40144502,15.55655904,13.50191917,11.31180853,5.870399639,2.483630616,1.309550689,1.083766087,0.903138406,0.993452247,0.451569203,0.451569203,0.383833823,100
